"id","client_id","product_id","product_type","issue_number","issue_month","issue_year","theme","selection_date","mail_date","in_home_date","newsstand_date","active_date","expiry_date","issue_closed","issue_closed_date","supplementary_copies","supplementary_cutoff_date","date_created","last_modified"
"40641","9999","90","Issues","306","MAR","2072","Mar-72","2072-02-01","2072-02-16","2072-02-23","2072-03-03","2072-02-01","2072-03-03","0","","0","","2020-12-03","2021-12-17"
"40642","9999","90","Issues","307","MAY","2072","May-72","2072-04-01","2072-04-16","2072-04-23","2072-05-03","2072-04-01","2072-05-03","0","","0","","2020-12-03","2021-12-17"
"40643","9999","90","Issues","308","JUL","2072","Jul-72","2072-06-01","2072-06-16","2072-06-23","2072-07-03","2072-06-01","2072-07-03","0","","0","","2020-12-03","2021-12-17"
"40644","9999","90","Issues","309","SEP","2072","Sep-72","2072-08-01","2072-08-16","2072-08-23","2072-09-03","2072-08-01","2072-09-03","0","","0","","2020-12-03","2021-12-17"
"40645","9999","90","Issues","310","NOV","2072","Nov-72","2072-10-01","2072-10-16","2072-10-23","2072-11-03","2072-10-01","2072-11-03","0","","0","","2020-12-03","2021-12-17"
"40646","9999","90","Issues","311","JAN","2073","Jan-73","2072-12-01","2072-12-16","2072-12-23","2073-01-03","2072-12-01","2073-01-03","0","","0","","2020-12-03","2021-12-17"
"40647","9999","90","Issues","312","MAR","2073","Mar-73","2073-02-01","2073-02-16","2073-02-23","2073-03-03","2073-02-01","2073-03-03","0","","0","","2020-12-03","2021-12-17"
"40648","9999","90","Issues","313","MAY","2073","May-73","2073-04-01","2073-04-16","2073-04-23","2073-05-03","2073-04-01","2073-05-03","0","","0","","2020-12-03","2021-12-17"
"40649","9999","90","Issues","314","JUL","2073","Jul-73","2073-06-01","2073-06-16","2073-06-23","2073-07-03","2073-06-01","2073-07-03","0","","0","","2020-12-03","2021-12-17"
"40650","9999","90","Issues","315","SEP","2073","Sep-73","2073-08-01","2073-08-16","2073-08-23","2073-09-03","2073-08-01","2073-09-03","0","","0","","2020-12-03","2021-12-17"
"40651","9999","90","Issues","316","NOV","2073","Nov-73","2073-10-01","2073-10-16","2073-10-23","2073-11-03","2073-10-01","2073-11-03","0","","0","","2020-12-03","2021-12-17"
"40652","9999","90","Issues","317","JAN","2074","Jan-74","2073-12-01","2073-12-16","2073-12-23","2074-01-03","2073-12-01","2074-01-03","0","","0","","2020-12-03","2021-12-17"
"40653","9999","90","Issues","318","MAR","2074","Mar-74","2074-02-01","2074-02-16","2074-02-23","2074-03-03","2074-02-01","2074-03-03","0","","0","","2020-12-03","2021-12-17"
"40654","9999","90","Issues","319","MAY","2074","May-74","2074-04-01","2074-04-16","2074-04-23","2074-05-03","2074-04-01","2074-05-03","0","","0","","2020-12-03","2021-12-17"
"40655","9999","90","Issues","320","JUL","2074","Jul-74","2074-06-01","2074-06-16","2074-06-23","2074-07-03","2074-06-01","2074-07-03","0","","0","","2020-12-03","2021-12-17"
"40656","9999","90","Issues","321","SEP","2074","Sep-74","2074-08-01","2074-08-16","2074-08-23","2074-09-03","2074-08-01","2074-09-03","0","","0","","2020-12-03","2021-12-17"
"40657","9999","90","Issues","322","NOV","2074","Nov-74","2074-10-01","2074-10-16","2074-10-23","2074-11-03","2074-10-01","2074-11-03","0","","0","","2020-12-03","2021-12-17"
"40658","9999","90","Issues","323","JAN","2075","Jan-75","2074-12-01","2074-12-16","2074-12-23","2075-01-03","2074-12-01","2075-01-03","0","","0","","2020-12-03","2021-12-17"
"40659","9999","90","Issues","324","MAR","2075","Mar-75","2075-02-01","2075-02-16","2075-02-23","2075-03-03","2075-02-01","2075-03-03","0","","0","","2020-12-03","2021-12-17"
"40660","9999","90","Issues","325","MAY","2075","May-75","2075-04-01","2075-04-16","2075-04-23","2075-05-03","2075-04-01","2075-05-03","0","","0","","2020-12-03","2021-12-17"
"40661","9999","90","Issues","326","JUL","2075","Jul-75","2075-06-01","2075-06-16","2075-06-23","2075-07-03","2075-06-01","2075-07-03","0","","0","","2020-12-03","2021-12-17"
"40662","9999","90","Issues","327","SEP","2075","Sep-75","2075-08-01","2075-08-16","2075-08-23","2075-09-03","2075-08-01","2075-09-03","0","","0","","2020-12-03","2021-12-17"
"40663","9999","90","Issues","328","NOV","2075","Nov-75","2075-10-01","2075-10-16","2075-10-23","2075-11-03","2075-10-01","2075-11-03","0","","0","","2020-12-03","2021-12-17"
"40664","9999","90","Issues","329","JAN","2076","Jan-76","2075-12-01","2075-12-16","2075-12-23","2076-01-03","2075-12-01","2076-01-03","0","","0","","2020-12-03","2021-12-17"
"40665","9999","90","Issues","330","MAR","2076","Mar-76","2076-02-01","2076-02-16","2076-02-23","2076-03-03","2076-02-01","2076-03-03","0","","0","","2020-12-03","2021-12-17"
"40666","9999","90","Issues","331","MAY","2076","May-76","2076-04-01","2076-04-16","2076-04-23","2076-05-03","2076-04-01","2076-05-03","0","","0","","2020-12-03","2021-12-17"
"40667","9999","90","Issues","332","JUL","2076","Jul-76","2076-06-01","2076-06-16","2076-06-23","2076-07-03","2076-06-01","2076-07-03","0","","0","","2020-12-03","2021-12-17"
"40668","9999","90","Issues","333","SEP","2076","Sep-76","2076-08-01","2076-08-16","2076-08-23","2076-09-03","2076-08-01","2076-09-03","0","","0","","2020-12-03","2021-12-17"
"40669","9999","90","Issues","334","NOV","2076","Nov-76","2076-10-01","2076-10-16","2076-10-23","2076-11-03","2076-10-01","2076-11-03","0","","0","","2020-12-03","2021-12-17"
"40670","9999","90","Issues","335","JAN","2077","Jan-77","2076-12-01","2076-12-16","2076-12-23","2077-01-03","2076-12-01","2077-01-03","0","","0","","2020-12-03","2021-12-17"
"40671","9999","90","Issues","336","MAR","2077","Mar-77","2077-02-01","2077-02-16","2077-02-23","2077-03-03","2077-02-01","2077-03-03","0","","0","","2020-12-03","2021-12-17"
"40672","9999","90","Issues","337","MAY","2077","May-77","2077-04-01","2077-04-16","2077-04-23","2077-05-03","2077-04-01","2077-05-03","0","","0","","2020-12-03","2021-12-17"
"40673","9999","90","Issues","338","JUL","2077","Jul-77","2077-06-01","2077-06-16","2077-06-23","2077-07-03","2077-06-01","2077-07-03","0","","0","","2020-12-03","2021-12-17"
"40674","9999","90","Issues","339","SEP","2077","Sep-77","2077-08-01","2077-08-16","2077-08-23","2077-09-03","2077-08-01","2077-09-03","0","","0","","2020-12-03","2021-12-17"
"40675","9999","90","Issues","340","NOV","2077","Nov-77","2077-10-01","2077-10-16","2077-10-23","2077-11-03","2077-10-01","2077-11-03","0","","0","","2020-12-03","2021-12-17"
"40676","9999","90","Issues","341","JAN","2078","Jan-78","2077-12-01","2077-12-16","2077-12-23","2078-01-03","2077-12-01","2078-01-03","0","","0","","2020-12-03","2021-12-17"
"40677","9999","90","Issues","342","MAR","2078","Mar-78","2078-02-01","2078-02-16","2078-02-23","2078-03-03","2078-02-01","2078-03-03","0","","0","","2020-12-03","2021-12-17"
"40678","9999","90","Issues","343","MAY","2078","May-78","2078-04-01","2078-04-16","2078-04-23","2078-05-03","2078-04-01","2078-05-03","0","","0","","2020-12-03","2021-12-17"
"40679","9999","90","Issues","344","JUL","2078","Jul-78","2078-06-01","2078-06-16","2078-06-23","2078-07-03","2078-06-01","2078-07-03","0","","0","","2020-12-03","2021-12-17"
"40680","9999","90","Issues","345","SEP","2078","Sep-78","2078-08-01","2078-08-16","2078-08-23","2078-09-03","2078-08-01","2078-09-03","0","","0","","2020-12-03","2021-12-17"
"40681","9999","90","Issues","346","NOV","2078","Nov-78","2078-10-01","2078-10-16","2078-10-23","2078-11-03","2078-10-01","2078-11-03","0","","0","","2020-12-03","2021-12-17"
"40682","9999","90","Issues","347","JAN","2079","Jan-79","2078-12-01","2078-12-16","2078-12-23","2079-01-03","2078-12-01","2079-01-03","0","","0","","2020-12-03","2021-12-17"
"40683","9999","90","Issues","348","MAR","2079","Mar-79","2079-02-01","2079-02-16","2079-02-23","2079-03-03","2079-02-01","2079-03-03","0","","0","","2020-12-03","2021-12-17"
"40684","9999","90","Issues","349","MAY","2079","May-79","2079-04-01","2079-04-16","2079-04-23","2079-05-03","2079-04-01","2079-05-03","0","","0","","2020-12-03","2021-12-17"
"40685","9999","90","Issues","350","JUL","2079","Jul-79","2079-06-01","2079-06-16","2079-06-23","2079-07-03","2079-06-01","2079-07-03","0","","0","","2020-12-03","2021-12-17"
"40686","9999","90","Issues","351","SEP","2079","Sep-79","2079-08-01","2079-08-16","2079-08-23","2079-09-03","2079-08-01","2079-09-03","0","","0","","2020-12-03","2021-12-17"
"40687","9999","90","Issues","352","NOV","2079","Nov-79","2079-10-01","2079-10-16","2079-10-23","2079-11-03","2079-10-01","2079-11-03","0","","0","","2020-12-03","2021-12-17"
"40688","9999","90","Issues","353","JAN","2080","Jan-80","2079-12-01","2079-12-16","2079-12-23","2080-01-03","2079-12-01","2080-01-03","0","","0","","2020-12-03","2021-12-17"
"40689","9999","90","Issues","354","MAR","2080","Mar-80","2080-02-01","2080-02-16","2080-02-23","2080-03-03","2080-02-01","2080-03-03","0","","0","","2020-12-03","2021-12-17"
"40690","9999","90","Issues","355","MAY","2080","May-80","2080-04-01","2080-04-16","2080-04-23","2080-05-03","2080-04-01","2080-05-03","0","","0","","2020-12-03","2021-12-17"
"40691","9999","90","Issues","356","JUL","2080","Jul-80","2080-06-01","2080-06-16","2080-06-23","2080-07-03","2080-06-01","2080-07-03","0","","0","","2020-12-03","2021-12-17"
"40692","9999","90","Issues","357","SEP","2080","Sep-80","2080-08-01","2080-08-16","2080-08-23","2080-09-03","2080-08-01","2080-09-03","0","","0","","2020-12-03","2021-12-17"
"40693","9999","90","Issues","358","NOV","2080","Nov-80","2080-10-01","2080-10-16","2080-10-23","2080-11-03","2080-10-01","2080-11-03","0","","0","","2020-12-03","2021-12-17"
"40694","9999","90","Issues","359","JAN","2081","Jan-81","2080-12-01","2080-12-16","2080-12-23","2081-01-03","2080-12-01","2081-01-03","0","","0","","2020-12-03","2021-12-17"
"40695","9999","90","Issues","360","MAR","2081","Mar-81","2081-02-01","2081-02-16","2081-02-23","2081-03-03","2081-02-01","2081-03-03","0","","0","","2020-12-03","2021-12-17"
"40696","9999","90","Issues","361","MAY","2081","May-81","2081-04-01","2081-04-16","2081-04-23","2081-05-03","2081-04-01","2081-05-03","0","","0","","2020-12-03","2021-12-17"
"40697","9999","90","Issues","362","JUL","2081","Jul-81","2081-06-01","2081-06-16","2081-06-23","2081-07-03","2081-06-01","2081-07-03","0","","0","","2020-12-03","2021-12-17"
"40698","9999","90","Issues","363","SEP","2081","Sep-81","2081-08-01","2081-08-16","2081-08-23","2081-09-03","2081-08-01","2081-09-03","0","","0","","2020-12-03","2021-12-17"
"40699","9999","90","Issues","364","NOV","2081","Nov-81","2081-10-01","2081-10-16","2081-10-23","2081-11-03","2081-10-01","2081-11-03","0","","0","","2020-12-03","2021-12-17"
"40700","9999","90","Issues","365","JAN","2082","Jan-82","2081-12-01","2081-12-16","2081-12-23","2082-01-03","2081-12-01","2082-01-03","0","","0","","2020-12-03","2021-12-17"
"40701","9999","90","Issues","366","MAR","2082","Mar-82","2082-02-01","2082-02-16","2082-02-23","2082-03-03","2082-02-01","2082-03-03","0","","0","","2020-12-03","2021-12-17"
"40702","9999","90","Issues","367","MAY","2082","May-82","2082-04-01","2082-04-16","2082-04-23","2082-05-03","2082-04-01","2082-05-03","0","","0","","2020-12-03","2021-12-17"
"40703","9999","90","Issues","368","JUL","2082","Jul-82","2082-06-01","2082-06-16","2082-06-23","2082-07-03","2082-06-01","2082-07-03","0","","0","","2020-12-03","2021-12-17"
"40704","9999","90","Issues","369","SEP","2082","Sep-82","2082-08-01","2082-08-16","2082-08-23","2082-09-03","2082-08-01","2082-09-03","0","","0","","2020-12-03","2021-12-17"
"40705","9999","90","Issues","370","NOV","2082","Nov-82","2082-10-01","2082-10-16","2082-10-23","2082-11-03","2082-10-01","2082-11-03","0","","0","","2020-12-03","2021-12-17"
"40706","9999","90","Issues","371","JAN","2083","Jan-83","2082-12-01","2082-12-16","2082-12-23","2083-01-03","2082-12-01","2083-01-03","0","","0","","2020-12-03","2021-12-17"
"40707","9999","90","Issues","372","MAR","2083","Mar-83","2083-02-01","2083-02-16","2083-02-23","2083-03-03","2083-02-01","2083-03-03","0","","0","","2020-12-03","2021-12-17"
"40708","9999","90","Issues","373","MAY","2083","May-83","2083-04-01","2083-04-16","2083-04-23","2083-05-03","2083-04-01","2083-05-03","0","","0","","2020-12-03","2021-12-17"
"40709","9999","90","Issues","374","JUL","2083","Jul-83","2083-06-01","2083-06-16","2083-06-23","2083-07-03","2083-06-01","2083-07-03","0","","0","","2020-12-03","2021-12-17"
"40710","9999","90","Issues","375","SEP","2083","Sep-83","2083-08-01","2083-08-16","2083-08-23","2083-09-03","2083-08-01","2083-09-03","0","","0","","2020-12-03","2021-12-17"
"40711","9999","90","Issues","376","NOV","2083","Nov-83","2083-10-01","2083-10-16","2083-10-23","2083-11-03","2083-10-01","2083-11-03","0","","0","","2020-12-03","2021-12-17"
"40712","9999","90","Issues","377","JAN","2084","Jan-84","2083-12-01","2083-12-16","2083-12-23","2084-01-03","2083-12-01","2084-01-03","0","","0","","2020-12-03","2021-12-17"
"40713","9999","90","Issues","378","MAR","2084","Mar-84","2084-02-01","2084-02-16","2084-02-23","2084-03-03","2084-02-01","2084-03-03","0","","0","","2020-12-03","2021-12-17"
"40714","9999","90","Issues","379","MAY","2084","May-84","2084-04-01","2084-04-16","2084-04-23","2084-05-03","2084-04-01","2084-05-03","0","","0","","2020-12-03","2021-12-17"
"40715","9999","90","Issues","380","JUL","2084","Jul-84","2084-06-01","2084-06-16","2084-06-23","2084-07-03","2084-06-01","2084-07-03","0","","0","","2020-12-03","2021-12-17"
"40716","9999","90","Issues","381","SEP","2084","Sep-84","2084-08-01","2084-08-16","2084-08-23","2084-09-03","2084-08-01","2084-09-03","0","","0","","2020-12-03","2021-12-17"
"40717","9999","90","Issues","382","NOV","2084","Nov-84","2084-10-01","2084-10-16","2084-10-23","2084-11-03","2084-10-01","2084-11-03","0","","0","","2020-12-03","2021-12-17"
"40718","9999","90","Issues","383","JAN","2085","Jan-85","2084-12-01","2084-12-16","2084-12-23","2085-01-03","2084-12-01","2085-01-03","0","","0","","2020-12-03","2021-12-17"
"40719","9999","90","Issues","384","MAR","2085","Mar-85","2085-02-01","2085-02-16","2085-02-23","2085-03-03","2085-02-01","2085-03-03","0","","0","","2020-12-03","2021-12-17"
"40720","9999","90","Issues","385","MAY","2085","May-85","2085-04-01","2085-04-16","2085-04-23","2085-05-03","2085-04-01","2085-05-03","0","","0","","2020-12-03","2021-12-17"
"40721","9999","90","Issues","386","JUL","2085","Jul-85","2085-06-01","2085-06-16","2085-06-23","2085-07-03","2085-06-01","2085-07-03","0","","0","","2020-12-03","2021-12-17"
"40722","9999","90","Issues","387","SEP","2085","Sep-85","2085-08-01","2085-08-16","2085-08-23","2085-09-03","2085-08-01","2085-09-03","0","","0","","2020-12-03","2021-12-17"
"40723","9999","90","Issues","388","NOV","2085","Nov-85","2085-10-01","2085-10-16","2085-10-23","2085-11-03","2085-10-01","2085-11-03","0","","0","","2020-12-03","2021-12-17"
"40724","9999","90","Issues","389","JAN","2086","Jan-86","2085-12-01","2085-12-16","2085-12-23","2086-01-03","2085-12-01","2086-01-03","0","","0","","2020-12-03","2021-12-17"
"40725","9999","90","Issues","390","MAR","2086","Mar-86","2086-02-01","2086-02-16","2086-02-23","2086-03-03","2086-02-01","2086-03-03","0","","0","","2020-12-03","2021-12-17"
"40726","9999","90","Issues","391","MAY","2086","May-86","2086-04-01","2086-04-16","2086-04-23","2086-05-03","2086-04-01","2086-05-03","0","","0","","2020-12-03","2021-12-17"
"40727","9999","90","Issues","392","JUL","2086","Jul-86","2086-06-01","2086-06-16","2086-06-23","2086-07-03","2086-06-01","2086-07-03","0","","0","","2020-12-03","2021-12-17"
"40728","9999","90","Issues","393","SEP","2086","Sep-86","2086-08-01","2086-08-16","2086-08-23","2086-09-03","2086-08-01","2086-09-03","0","","0","","2020-12-03","2021-12-17"
"40729","9999","90","Issues","394","NOV","2086","Nov-86","2086-10-01","2086-10-16","2086-10-23","2086-11-03","2086-10-01","2086-11-03","0","","0","","2020-12-03","2021-12-17"
"40730","9999","90","Issues","395","JAN","2087","Jan-87","2086-12-01","2086-12-16","2086-12-23","2087-01-03","2086-12-01","2087-01-03","0","","0","","2020-12-03","2021-12-17"
"40731","9999","90","Issues","396","MAR","2087","Mar-87","2087-02-01","2087-02-16","2087-02-23","2087-03-03","2087-02-01","2087-03-03","0","","0","","2020-12-03","2021-12-17"
"40732","9999","90","Issues","397","MAY","2087","May-87","2087-04-01","2087-04-16","2087-04-23","2087-05-03","2087-04-01","2087-05-03","0","","0","","2020-12-03","2021-12-17"
"40733","9999","90","Issues","398","JUL","2087","Jul-87","2087-06-01","2087-06-16","2087-06-23","2087-07-03","2087-06-01","2087-07-03","0","","0","","2020-12-03","2021-12-17"
"40734","9999","90","Issues","399","SEP","2087","Sep-87","2087-08-01","2087-08-16","2087-08-23","2087-09-03","2087-08-01","2087-09-03","0","","0","","2020-12-03","2021-12-17"
"40735","9999","90","Issues","400","NOV","2087","Nov-87","2087-10-01","2087-10-16","2087-10-23","2087-11-03","2087-10-01","2087-11-03","0","","0","","2020-12-03","2021-12-17"
"40736","9999","90","Issues","401","JAN","2088","Jan-88","2087-12-01","2087-12-16","2087-12-23","2088-01-03","2087-12-01","2088-01-03","0","","0","","2020-12-03","2021-12-17"
"40737","9999","90","Issues","402","MAR","2088","Mar-88","2088-02-01","2088-02-16","2088-02-23","2088-03-03","2088-02-01","2088-03-03","0","","0","","2020-12-03","2021-12-17"
"40738","9999","90","Issues","403","MAY","2088","May-88","2088-04-01","2088-04-16","2088-04-23","2088-05-03","2088-04-01","2088-05-03","0","","0","","2020-12-03","2021-12-17"
"40739","9999","90","Issues","404","JUL","2088","Jul-88","2088-06-01","2088-06-16","2088-06-23","2088-07-03","2088-06-01","2088-07-03","0","","0","","2020-12-03","2021-12-17"
"40740","9999","90","Issues","405","SEP","2088","Sep-88","2088-08-01","2088-08-16","2088-08-23","2088-09-03","2088-08-01","2088-09-03","0","","0","","2020-12-03","2021-12-17"
"40741","9999","90","Issues","406","NOV","2088","Nov-88","2088-10-01","2088-10-16","2088-10-23","2088-11-03","2088-10-01","2088-11-03","0","","0","","2020-12-03","2021-12-17"
"40742","9999","90","Issues","407","JAN","2089","Jan-89","2088-12-01","2088-12-16","2088-12-23","2089-01-03","2088-12-01","2089-01-03","0","","0","","2020-12-03","2021-12-17"
"40743","9999","90","Issues","408","MAR","2089","Mar-89","2089-02-01","2089-02-16","2089-02-23","2089-03-03","2089-02-01","2089-03-03","0","","0","","2020-12-03","2021-12-17"
"40744","9999","90","Issues","409","MAY","2089","May-89","2089-04-01","2089-04-16","2089-04-23","2089-05-03","2089-04-01","2089-05-03","0","","0","","2020-12-03","2021-12-17"
"40745","9999","90","Issues","410","JUL","2089","Jul-89","2089-06-01","2089-06-16","2089-06-23","2089-07-03","2089-06-01","2089-07-03","0","","0","","2020-12-03","2021-12-17"
"40746","9999","90","Issues","411","SEP","2089","Sep-89","2089-08-01","2089-08-16","2089-08-23","2089-09-03","2089-08-01","2089-09-03","0","","0","","2020-12-03","2021-12-17"
"40747","9999","90","Issues","412","NOV","2089","Nov-89","2089-10-01","2089-10-16","2089-10-23","2089-11-03","2089-10-01","2089-11-03","0","","0","","2020-12-03","2021-12-17"
"40748","9999","90","Issues","413","JAN","2090","Jan-90","2089-12-01","2089-12-16","2089-12-23","2090-01-03","2089-12-01","2090-01-03","0","","0","","2020-12-03","2021-12-17"
"40749","9999","90","Issues","414","MAR","2090","Mar-90","2090-02-01","2090-02-16","2090-02-23","2090-03-03","2090-02-01","2090-03-03","0","","0","","2020-12-03","2021-12-17"
"40750","9999","90","Issues","415","MAY","2090","May-90","2090-04-01","2090-04-16","2090-04-23","2090-05-03","2090-04-01","2090-05-03","0","","0","","2020-12-03","2021-12-17"
"40751","9999","90","Issues","416","JUL","2090","Jul-90","2090-06-01","2090-06-16","2090-06-23","2090-07-03","2090-06-01","2090-07-03","0","","0","","2020-12-03","2021-12-17"
"40752","9999","90","Issues","417","SEP","2090","Sep-90","2090-08-01","2090-08-16","2090-08-23","2090-09-03","2090-08-01","2090-09-03","0","","0","","2020-12-03","2021-12-17"
"40753","9999","90","Issues","418","NOV","2090","Nov-90","2090-10-01","2090-10-16","2090-10-23","2090-11-03","2090-10-01","2090-11-03","0","","0","","2020-12-03","2021-12-17"
"40754","9999","90","Issues","419","JAN","2091","Jan-91","2090-12-01","2090-12-16","2090-12-23","2091-01-03","2090-12-01","2091-01-03","0","","0","","2020-12-03","2021-12-17"
"40755","9999","90","Issues","420","MAR","2091","Mar-91","2091-02-01","2091-02-16","2091-02-23","2091-03-03","2091-02-01","2091-03-03","0","","0","","2020-12-03","2021-12-17"
"40756","9999","90","Issues","421","MAY","2091","May-91","2091-04-01","2091-04-16","2091-04-23","2091-05-03","2091-04-01","2091-05-03","0","","0","","2020-12-03","2021-12-17"
"40757","9999","90","Issues","422","JUL","2091","Jul-91","2091-06-01","2091-06-16","2091-06-23","2091-07-03","2091-06-01","2091-07-03","0","","0","","2020-12-03","2021-12-17"
"40758","9999","90","Issues","423","SEP","2091","Sep-91","2091-08-01","2091-08-16","2091-08-23","2091-09-03","2091-08-01","2091-09-03","0","","0","","2020-12-03","2021-12-17"
"40759","9999","90","Issues","424","NOV","2091","Nov-91","2091-10-01","2091-10-16","2091-10-23","2091-11-03","2091-10-01","2091-11-03","0","","0","","2020-12-03","2021-12-17"
"40760","9999","90","Issues","425","JAN","2092","Jan-92","2091-12-01","2091-12-16","2091-12-23","2092-01-03","2091-12-01","2092-01-03","0","","0","","2020-12-03","2021-12-17"
"40761","9999","90","Issues","426","MAR","2092","Mar-92","2092-02-01","2092-02-16","2092-02-23","2092-03-03","2092-02-01","2092-03-03","0","","0","","2020-12-03","2021-12-17"
"40762","9999","90","Issues","427","MAY","2092","May-92","2092-04-01","2092-04-16","2092-04-23","2092-05-03","2092-04-01","2092-05-03","0","","0","","2020-12-03","2021-12-17"
"40763","9999","90","Issues","428","JUL","2092","Jul-92","2092-06-01","2092-06-16","2092-06-23","2092-07-03","2092-06-01","2092-07-03","0","","0","","2020-12-03","2021-12-17"
"40764","9999","90","Issues","429","SEP","2092","Sep-92","2092-08-01","2092-08-16","2092-08-23","2092-09-03","2092-08-01","2092-09-03","0","","0","","2020-12-03","2021-12-17"
"40765","9999","90","Issues","430","NOV","2092","Nov-92","2092-10-01","2092-10-16","2092-10-23","2092-11-03","2092-10-01","2092-11-03","0","","0","","2020-12-03","2021-12-17"
"40766","9999","90","Issues","431","JAN","2093","Jan-93","2092-12-01","2092-12-16","2092-12-23","2093-01-03","2092-12-01","2093-01-03","0","","0","","2020-12-03","2021-12-17"
"40767","9999","90","Issues","432","MAR","2093","Mar-93","2093-02-01","2093-02-16","2093-02-23","2093-03-03","2093-02-01","2093-03-03","0","","0","","2020-12-03","2021-12-17"
"40768","9999","90","Issues","433","MAY","2093","May-93","2093-04-01","2093-04-16","2093-04-23","2093-05-03","2093-04-01","2093-05-03","0","","0","","2020-12-03","2021-12-17"
"40769","9999","90","Issues","434","JUL","2093","Jul-93","2093-06-01","2093-06-16","2093-06-23","2093-07-03","2093-06-01","2093-07-03","0","","0","","2020-12-03","2021-12-17"
"40770","9999","90","Issues","435","SEP","2093","Sep-93","2093-08-01","2093-08-16","2093-08-23","2093-09-03","2093-08-01","2093-09-03","0","","0","","2020-12-03","2021-12-17"
"40771","9999","90","Issues","436","NOV","2093","Nov-93","2093-10-01","2093-10-16","2093-10-23","2093-11-03","2093-10-01","2093-11-03","0","","0","","2020-12-03","2021-12-17"
"40772","9999","90","Issues","437","JAN","2094","Jan-94","2093-12-01","2093-12-16","2093-12-23","2094-01-03","2093-12-01","2094-01-03","0","","0","","2020-12-03","2021-12-17"
"40773","9999","90","Issues","438","MAR","2094","Mar-94","2094-02-01","2094-02-16","2094-02-23","2094-03-03","2094-02-01","2094-03-03","0","","0","","2020-12-03","2021-12-17"
"40774","9999","90","Issues","439","MAY","2094","May-94","2094-04-01","2094-04-16","2094-04-23","2094-05-03","2094-04-01","2094-05-03","0","","0","","2020-12-03","2021-12-17"
"40775","9999","90","Issues","440","JUL","2094","Jul-94","2094-06-01","2094-06-16","2094-06-23","2094-07-03","2094-06-01","2094-07-03","0","","0","","2020-12-03","2021-12-17"
"40776","9999","90","Issues","441","SEP","2094","Sep-94","2094-08-01","2094-08-16","2094-08-23","2094-09-03","2094-08-01","2094-09-03","0","","0","","2020-12-03","2021-12-17"
"40777","9999","90","Issues","442","NOV","2094","Nov-94","2094-10-01","2094-10-16","2094-10-23","2094-11-03","2094-10-01","2094-11-03","0","","0","","2020-12-03","2021-12-17"
"40778","9999","90","Issues","443","JAN","2095","Jan-95","2094-12-01","2094-12-16","2094-12-23","2095-01-03","2094-12-01","2095-01-03","0","","0","","2020-12-03","2021-12-17"
"40779","9999","90","Issues","444","MAR","2095","Mar-95","2095-02-01","2095-02-16","2095-02-23","2095-03-03","2095-02-01","2095-03-03","0","","0","","2020-12-03","2021-12-17"
"40780","9999","90","Issues","445","MAY","2095","May-95","2095-04-01","2095-04-16","2095-04-23","2095-05-03","2095-04-01","2095-05-03","0","","0","","2020-12-03","2021-12-17"
"40781","9999","90","Issues","446","JUL","2095","Jul-95","2095-06-01","2095-06-16","2095-06-23","2095-07-03","2095-06-01","2095-07-03","0","","0","","2020-12-03","2021-12-17"
"40782","9999","90","Issues","447","SEP","2095","Sep-95","2095-08-01","2095-08-16","2095-08-23","2095-09-03","2095-08-01","2095-09-03","0","","0","","2020-12-03","2021-12-17"
"40783","9999","90","Issues","448","NOV","2095","Nov-95","2095-10-01","2095-10-16","2095-10-23","2095-11-03","2095-10-01","2095-11-03","0","","0","","2020-12-03","2021-12-17"
"40784","9999","90","Issues","449","JAN","2096","Jan-96","2095-12-01","2095-12-16","2095-12-23","2096-01-03","2095-12-01","2096-01-03","0","","0","","2020-12-03","2021-12-17"
"40785","9999","90","Issues","450","MAR","2096","Mar-96","2096-02-01","2096-02-16","2096-02-23","2096-03-03","2096-02-01","2096-03-03","0","","0","","2020-12-03","2021-12-17"
"40786","9999","90","Issues","451","MAY","2096","May-96","2096-04-01","2096-04-16","2096-04-23","2096-05-03","2096-04-01","2096-05-03","0","","0","","2020-12-03","2021-12-17"
"40787","9999","90","Issues","452","JUL","2096","Jul-96","2096-06-01","2096-06-16","2096-06-23","2096-07-03","2096-06-01","2096-07-03","0","","0","","2020-12-03","2021-12-17"
"40788","9999","90","Issues","453","SEP","2096","Sep-96","2096-08-01","2096-08-16","2096-08-23","2096-09-03","2096-08-01","2096-09-03","0","","0","","2020-12-03","2021-12-17"
"40789","9999","90","Issues","454","NOV","2096","Nov-96","2096-10-01","2096-10-16","2096-10-23","2096-11-03","2096-10-01","2096-11-03","0","","0","","2020-12-03","2021-12-17"
"40790","9999","90","Issues","455","JAN","2097","Jan-97","2096-12-01","2096-12-16","2096-12-23","2097-01-03","2096-12-01","2097-01-03","0","","0","","2020-12-03","2021-12-17"
"40791","9999","90","Issues","456","MAR","2097","Mar-97","2097-02-01","2097-02-16","2097-02-23","2097-03-03","2097-02-01","2097-03-03","0","","0","","2020-12-03","2021-12-17"
"40792","9999","90","Issues","457","MAY","2097","May-97","2097-04-01","2097-04-16","2097-04-23","2097-05-03","2097-04-01","2097-05-03","0","","0","","2020-12-03","2021-12-17"
"40793","9999","90","Issues","458","JUL","2097","Jul-97","2097-06-01","2097-06-16","2097-06-23","2097-07-03","2097-06-01","2097-07-03","0","","0","","2020-12-03","2021-12-17"
